chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,rolloff_mean,rolloff_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_centroid_mean,spectral_centroid_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.25732157,0.08292896,0.03384794,7.272652e-05,2651.731144831731,467066.271373365,1751.2022316486964,25456.09207034945,1334.5187890476566,85100.13164980305,0.053876201923076926,0.0006762818330843772,151.99908088235293,-359.4476,1294.2413,105.45816,200.96274,-22.848373,396.621,36.61089,109.431946,-8.236238,30.19829,13.0954275,78.161316,-10.764613,61.772213,21.27433,76.96755,12.658328,162.79817,41.659443,159.2662,21.047045,132.81587,17.134016,403.39142,-5.1147785,400.60544,2.7761993,196.66817,4.8431273,149.64445,10.5927925,160.99226,3.797853,50.139534,10.130501,72.95818,14.062729,101.53457,5.895752,207.89966,classical
0.27630553,0.03483564,0.05766212,0.00010623058,2510.108924278846,146518.50668974884,1570.8300762284355,24536.96126196653,1221.6787898905789,21970.00274480756,0.05723783052884615,0.00013542639433279546,86.1328125,-250.84645,311.78745,148.10977,158.69138,-23.52717,61.84832,46.47092,26.507952,-6.190532,21.641756,15.36383,24.768559,-17.516188,24.446388,8.220673,13.209229,-15.1973505,24.453388,15.597121,40.101482,-6.450241,37.015205,7.284648,31.477476,8.193015,43.13044,17.022112,17.14328,1.9422429,22.194447,-9.00515,17.087439,-6.0351505,16.34402,14.051784,22.694254,13.900584,26.735123,2.5114024,18.166409,classical
0.19080795,0.068086505,0.05284294,0.00012441889,3341.870304987981,237570.30363721252,1803.3748625409091,17574.75163939785,1711.4347789471663,83555.43123760981,0.09403921274038461,0.0007711362697669035,151.99908088235293,-279.37784,614.3262,100.656715,643.602,-28.214273,105.863,39.909218,37.913578,-18.166414,50.424473,5.9516253,42.037266,-11.092338,50.58979,28.148855,164.05898,13.656261,242.78825,36.05555,330.23938,-2.0769513,521.72174,-1.8353642,513.7648,-9.958089,113.391556,8.716158,414.5524,10.828632,201.03026,10.307483,133.33739,5.678768,63.59288,13.013456,95.03401,10.591719,191.95398,1.2620258,340.55466,classical
0.28095156,0.04349177,0.06321064,0.0002449562,2656.7003455528848,206752.71970548574,1584.0066567884535,22286.696399886998,1278.3418961195598,40944.72689598095,0.06670673076923077,0.00031794909189438684,78.30255681818181,-237.39577,389.61005,155.57407,223.24768,-17.533773,47.89897,48.31835,42.188034,-8.805465,32.660225,9.687986,20.902983,-22.490088,20.795313,13.398837,27.124392,-6.4521227,20.913904,22.817331,57.59357,-7.1683574,50.480415,10.634463,53.722237,-0.27860987,23.830605,0.4808102,24.662264,-8.361663,27.106613,5.2352676,22.55623,13.201504,19.648336,10.203551,14.589786,-4.2636986,20.843224,-6.388355,38.188667,classical
0.19853675,0.06656995,0.0759608,0.0021798294,3483.1612454927886,805000.3805365437,1784.1397965716592,56176.75943294906,1787.2534923448043,202275.3665321465,0.10199444110576923,0.0012693428428920768,80.74951171875,-243.2664,1663.7018,107.47587,1359.7703,-21.559288,184.27527,31.192026,72.37559,-19.384604,89.89171,5.822105,46.337597,-4.1555343,107.31052,29.483503,305.33694,11.00703,274.9979,15.1272745,220.30066,-18.151901,393.05594,-4.128418,208.0198,9.715474,139.7613,19.424826,400.86688,7.088805,64.54552,8.916343,62.372147,14.826893,48.82381,1.211271,85.175766,-18.013266,179.91385,1.4847882,255.38068,classical
0.21607034,0.052542895,0.21368375,0.0031959063,2064.040339543269,131867.49009394785,1317.5830866582505,22615.932288552347,1204.0959892195851,22956.68099490565,0.07625826322115385,0.00014263837295171075,117.45383522727273,-137.71896,109.588135,162.85712,107.79663,-31.02665,84.617424,22.630085,84.71645,-16.507246,33.131905,2.0348737,25.295197,-16.22399,34.93225,7.339031,21.915058,-15.60271,42.087914,4.4452558,53.205654,-1.0236248,136.6897,17.344633,13.916425,10.493052,50.64111,4.5437546,42.91105,2.1192012,39.16349,2.7554038,36.032974,0.48434165,41.07563,-8.731838,24.604807,-2.8981335,63.113148,9.0594635,60.198895,classical
0.2034557,0.045346495,0.20308155,0.0030784872,2017.7439528245193,126136.15216380039,1284.525460611268,20276.936488906515,1186.6310618007287,16058.399887691317,0.07740760216346154,7.074865363758698e-05,112.34714673913044,-144.04378,549.0817,165.12383,153.39246,-30.87134,87.260056,20.377058,54.2157,-15.809078,26.62017,1.3214823,23.843348,-14.013918,74.156525,7.1440334,52.34695,-17.995989,68.28966,-1.840752,46.86338,-7.529873,75.72258,12.676309,36.492203,9.669949,92.372444,5.868678,56.976818,0.45204163,22.232512,0.22530471,35.90729,-2.9675589,44.17645,-10.398036,28.41055,-6.1293697,35.951733,5.7723727,52.8848,classical
0.17800687,0.057041243,0.053458773,0.0009439554,2977.627892127404,582045.3504416011,1645.8247741894872,50101.54678937957,1490.2902929913118,102212.10002864983,0.079541015625,0.00037346931604238657,92.28515625,-278.681,815.6704,120.21636,1187.2375,-28.56204,153.97746,42.998398,52.97462,-9.643744,19.242641,7.2464957,23.71611,-5.8751965,18.13518,17.408598,16.653421,-0.9472884,69.47799,11.744426,42.696785,-13.270023,32.77389,1.4903508,82.32699,0.91997397,67.67044,14.39448,88.265175,19.97209,198.03142,23.732819,287.2088,18.764694,239.23756,9.462534,382.81726,-12.673339,171.65833,-12.741529,260.68878,classical
0.16796744,0.0608349,0.04319797,0.0001917164,2951.3739483173076,168882.56008822538,1674.9373359351175,11623.618486687212,1438.4202905374643,38450.43676688698,0.06320988581730769,0.00030156689988085507,95.703125,-297.1876,201.9183,113.60639,249.40192,-39.049862,84.83415,46.455605,44.52396,-8.447308,21.648855,11.065673,25.15576,-10.912795,17.348204,11.525689,35.082016,-5.1608725,27.480331,19.308722,52.11064,-3.1238546,35.09381,11.329479,45.187298,-4.8418117,50.905304,-2.176602,12.917732,1.1309856,46.18273,7.8755865,99.978485,10.692015,186.2387,22.091862,221.12212,28.077272,180.75192,20.31878,265.5732,classical
0.2884354,0.06820775,0.117135435,0.00092650234,2717.158954326923,155013.43221974798,1595.2991259570779,14521.177252858837,1386.8830227727296,42988.174431414685,0.07380183293269231,0.0003761992510959242,129.19921875,-150.65979,501.34836,141.88997,161.51906,-26.24879,95.461975,42.536552,59.8534,-16.375849,89.34521,8.623758,89.37447,-21.379808,93.571945,13.20376,48.588993,-13.486203,18.685013,6.9805493,33.743263,-11.692786,55.121838,8.584015,40.36559,-0.7075416,136.33778,5.073055,163.12311,-1.329759,71.35678,5.977453,60.637703,-2.9425235,48.66327,-3.8385432,103.957634,1.7153177,108.92471,7.681235,68.732185,classical
0.23378913,0.04569681,0.18188973,0.003040449,2351.6742412860576,161404.57964737032,1452.2974571719526,11422.13804320174,1240.3823890579467,37096.735251872626,0.06242863581730769,0.00046424906634720114,117.45383522727273,-132.16234,348.431,149.40227,167.85674,-24.42714,117.22766,40.229237,52.81253,-14.490991,25.799389,11.122677,49.619457,-15.502725,44.934216,6.8416944,57.07415,-13.279709,57.402866,3.4816678,38.809277,-13.160449,42.528584,-0.27653491,65.56212,-9.966917,74.50972,-0.5701299,33.912193,4.753202,145.20045,6.9224606,95.51869,-3.9067888,28.853943,-6.8288693,55.943237,-4.179558,50.008915,-0.46849105,56.515533,classical
0.24473393,0.04660308,0.12515467,0.0031867253,2312.1690955528848,207471.42190256063,1471.3982664084567,47166.459509193875,1261.3471008886936,42376.90628296014,0.06985426682692308,0.0007576896735196988,123.046875,-179.47412,741.9526,139.13449,204.0257,-24.033733,205.12798,31.416737,92.30957,-6.5194244,74.27226,12.811298,52.605362,-14.984061,128.07889,10.289154,41.744537,-9.483935,38.550903,2.7760324,45.32835,-13.365124,86.97957,6.338319,60.277267,2.0285392,67.805786,-1.0025277,27.829933,-4.7954082,38.569275,-9.218163,32.082386,-11.429759,51.92406,-1.6938577,110.047676,8.691253,137.95589,2.516474,139.36934,classical
0.20165007,0.06462694,0.19083898,0.009274231,2031.65771484375,247580.69073832952,1343.0831681014413,29113.066764262945,1244.8848811275748,62038.3387810226,0.09123722956730769,0.0006037349390560353,112.34714673913044,-154.81879,716.1035,141.5576,359.57678,-20.264637,146.84346,25.775133,121.90822,-5.3161683,131.51591,17.502422,56.164185,-1.7493582,151.66664,3.3429058,131.32399,-8.300398,43.288673,2.63317,133.24849,-4.978123,133.08972,-1.1470021,112.29064,-0.3839407,135.56303,0.35978207,183.42392,4.060833,146.82025,-5.765506,119.895226,-7.8244405,37.411606,3.3443923,133.72293,11.397101,152.74901,9.071527,64.50164,classical
0.1571806,0.039615076,0.23588014,0.0040983823,2220.2388822115386,435371.216397878,1421.6198223149802,31071.549303431566,1340.8622200843445,34910.23043188611,0.09270582932692308,0.00014029926096899268,107.666015625,-157.80376,1388.3162,132.92705,231.00471,-20.874315,188.9235,29.352613,214.5378,-16.90997,111.365,24.09589,91.719925,-6.541077,79.78678,9.057386,71.703804,-11.856254,78.802635,-1.5758119,80.183304,-17.191866,112.30962,-4.6261616,78.41944,7.12982,171.94212,15.158219,166.14062,20.040329,147.96407,11.29153,217.73164,-8.701508,37.043884,-8.747137,68.56441,-0.002929218,173.02519,7.553994,73.11011,classical
0.22428207,0.06598091,0.18242331,0.0024905135,2127.48046875,176849.96177233182,1343.2196975801476,29211.547456192933,1329.1888211402031,49757.08801532476,0.08819110576923077,0.0005693046298958141,117.45383522727273,-138.08157,543.66345,146.43239,361.48132,-45.213394,123.888115,17.403824,146.61961,-17.778429,66.574165,29.502588,32.749878,-1.1808095,87.767204,2.9797778,40.011543,-10.031312,43.778088,4.5783577,63.152615,-9.623873,85.959946,3.8217864,38.47788,-0.65754867,66.44525,0.91867465,88.973946,0.79388076,66.49785,-2.1807327,41.747284,-3.793881,52.008663,0.30986592,46.0697,1.6869992,107.38386,4.3849726,123.47408,classical
0.17595285,0.043505292,0.19898093,0.008254522,2225.787823016827,485234.1753408401,1392.4429520233602,46465.37129245603,1401.368212717171,67904.24335617118,0.10229116586538461,0.00022879103937092617,107.666015625,-182.64586,678.6055,128.33087,554.29565,-22.78597,53.381927,19.44874,149.20663,-17.245207,121.35701,24.002535,42.808,-2.6071458,177.47052,-0.54465544,95.42273,-16.899275,87.00965,-8.19745,49.47081,-7.9932427,75.277,11.459705,94.145676,13.00416,87.16778,6.1993785,44.733505,-1.2562624,42.165154,-5.9420257,79.08804,-1.8262068,85.525055,10.623459,123.4742,3.6940372,35.397377,-10.222928,34.60217,classical
0.21940728,0.06384536,0.15831135,0.0019103884,2630.28076171875,431275.9788462749,1504.4812483943776,30829.06496125224,1451.2187366540093,48721.69981685304,0.09092923677884615,0.0003487009832844932,112.34714673913044,-142.44606,536.9271,137.33104,297.64822,-36.066986,135.0882,22.943697,110.40084,-23.674238,98.22209,25.196638,71.70169,-6.282994,78.98875,6.133856,39.082085,-18.084738,52.573406,0.08691488,56.048325,-10.6377125,58.37273,3.9870281,79.44517,1.1919074,135.63857,9.771943,177.02809,9.1216135,236.19356,2.5516543,115.32671,-7.1835613,103.1772,-0.9283278,91.17886,-6.9512496,184.04381,-4.2174683,96.513245,classical
0.19082849,0.050411165,0.1901839,0.0059159226,2819.027569110577,518286.1836886265,1492.7184289578747,36421.95046432924,1581.5321768789042,88290.08836539746,0.1086688701923077,0.0005036246282814522,112.34714673913044,-148.72769,872.3756,125.43465,472.725,-36.57001,133.15858,23.989315,92.52721,-18.89048,161.10454,30.114573,66.05651,-6.087604,32.193684,-4.9453216,66.202736,-19.37479,129.26794,0.07609136,75.61487,-3.7470639,113.86971,20.09234,101.47769,20.491169,194.00703,0.5444737,85.28824,-8.78394,49.5409,-12.595806,113.05179,1.485684,66.26115,9.665672,80.7733,-4.2289042,117.29833,-9.657682,94.93575,classical
0.19911641,0.06413246,0.19327442,0.0041638715,2531.310847355769,322799.37814057927,1480.7041227941531,21837.62868158852,1413.5419225254996,58135.65757141447,0.08887094350961539,0.0006361466046621108,112.34714673913044,-144.50084,1385.507,135.25027,197.833,-34.21021,109.238594,28.33892,121.54079,-19.847832,122.032745,28.557028,159.57887,-12.221967,90.08006,2.5220723,42.49084,-13.830963,90.96514,6.351079,127.31585,-9.636872,127.55218,7.4694767,64.03791,-1.1482539,251.43854,-6.7191358,240.56454,-5.9103026,55.459084,-11.229439,124.41908,-5.8175077,123.79866,10.154322,60.266106,11.24702,84.51526,-0.16123575,60.32724,classical
0.24126016,0.05358394,0.042042416,0.0032815007,2430.767352764423,931112.6491247551,1474.1109854162112,121620.66935319745,1284.5011709009207,254714.64473832812,0.07401216947115384,0.0014968830452868219,67.99958881578948,-360.64688,11660.033,127.81166,3109.154,-1.751588,459.4904,34.43541,158.09511,11.609493,97.4717,3.8283925,37.902935,2.3614414,92.403534,4.9314923,37.555573,-6.353679,39.239117,3.2480614,40.718346,2.8524504,118.20306,11.570508,197.67339,18.527586,409.23804,15.631816,266.76834,6.7774773,150.92744,-3.9109674,83.79233,-7.56053,80.5042,-1.9335716,52.109135,3.7206016,37.97516,-2.4324203,102.74082,classical
0.19694215,0.06785775,0.012145653,2.333136e-05,3884.175743689904,110918.76147163691,1865.6026768652825,7606.821508415741,2080.505093693367,32465.070109133492,0.13377403846153846,0.0009009322330091127,135.99917763157896,-400.30087,1912.94,91.06642,102.289986,-40.020058,170.33507,44.686363,162.64308,-13.225744,132.27263,7.763985,72.364555,-15.219185,48.97626,19.821924,106.2522,-0.94724655,48.064693,27.391174,194.70178,2.2507136,697.52875,17.715649,510.5821,1.2926724,185.1175,6.5071516,430.4535,4.053144,346.11148,16.370056,153.31819,9.001,90.39589,4.471437,195.93408,1.9885474,197.97482,11.281928,406.08813,classical
0.20706415,0.06997109,0.016930716,1.6859733e-05,3567.306377704327,309185.30792812625,1722.763697466219,28381.708732756735,1955.096157331137,109016.43341903701,0.11730393629807692,0.0013803438181002466,143.5546875,-349.24075,622.2304,106.5902,380.13934,-53.287685,98.320175,36.145596,51.499924,-19.903872,61.080692,4.090308,100.07432,-16.927685,83.31226,18.387291,159.42548,-4.2990007,124.92506,19.147968,244.60687,-4.8296585,370.25818,9.736448,68.20407,-1.8041878,334.81232,2.5879865,260.36224,-1.4145731,70.726395,15.227719,74.66124,6.3836412,103.99686,2.8799515,60.696518,5.924421,83.284645,17.872084,365.84674,classical
0.24995625,0.06586231,0.028831368,4.004237e-05,2839.815392127404,128260.34996879878,1568.6649662079678,17644.817006039124,1525.3373475538374,46924.18813154487,0.0805926983173077,0.0002491448898992595,66.25600961538461,-294.25226,376.65613,139.04097,325.89188,-47.601833,66.091934,34.39179,38.15514,-18.310612,47.873413,-0.13982803,46.154617,-24.362045,42.925167,10.523237,33.280323,-17.931711,55.757767,7.862003,44.90875,-9.768526,72.11321,5.3126388,217.05159,-4.4620414,112.739174,5.976529,102.22192,0.9457876,211.55316,7.184436,98.51349,2.4377685,35.19612,0.95538163,75.30625,-4.7813888,66.91498,0.82731485,91.90493,classical
0.3281452,0.062134054,0.03927746,0.00029821155,2447.993915264423,134673.98170451442,1454.3846613207813,22470.920727973484,1265.189694807479,49003.76645716837,0.06472731370192308,0.00039049296689456744,135.99917763157896,-271.46173,715.55695,158.9051,210.91641,-34.101524,159.06364,36.143517,77.091736,-7.4824,58.757084,4.8962564,55.59512,-15.484116,53.758232,8.442369,43.311886,-10.718243,48.367615,5.1955123,55.324173,-7.078316,28.404036,6.9984117,82.3428,-1.1366955,99.69045,0.5578369,47.158737,-3.149106,41.82639,1.1707252,69.34075,4.814071,40.85843,1.6230384,27.366968,1.0841513,40.959637,1.0456133,62.650898,classical
0.24708813,0.0659674,0.16643597,0.008521463,2270.1793494591348,99660.83136990931,1396.5416399779742,25457.504163636742,1191.2916733320944,19875.87268019225,0.06533578725961539,0.000180087075430966,67.99958881578948,-146.82642,6230.2153,166.00436,162.53117,-28.759214,145.20448,35.195137,31.86999,-6.519174,99.951485,8.445225,53.414753,-12.476813,58.596333,3.1160104,43.83219,-15.444266,50.63584,3.6462054,29.506136,-11.600358,62.966434,0.6634362,53.64882,-4.5847006,25.664787,-3.4266667,27.1215,-6.132065,60.113297,-3.7075634,56.6049,-6.9222565,85.05529,-5.2067146,47.647934,-2.7378912,29.896477,-3.5362563,49.505634,classical
0.28595722,0.06010343,0.14409895,0.0020469069,2593.011756310096,348646.90111053764,1476.522605617801,53015.62773223989,1404.7912739522221,81774.70687278875,0.08885967548076923,0.0003430292592246152,135.99917763157896,-121.270355,651.9203,163.4793,551.3543,-44.441772,56.604073,31.717459,64.25049,-14.012354,82.85898,15.833954,40.011143,-16.844995,44.711178,7.4614472,55.46898,-16.535658,40.390926,12.700936,43.445553,-11.465499,137.07614,2.8360715,82.421974,-9.515743,47.5569,-1.8998793,56.44315,-11.866793,32.98611,-0.97572255,35.646015,-2.4775007,18.527746,-1.8360894,35.766415,-5.745204,55.62485,3.8594952,84.47707,classical
0.3121688,0.052388564,0.120244674,0.00039037276,2799.647686298077,444045.4950968895,1565.8451954089335,57100.07455366662,1507.6619958682272,86968.03918854377,0.09051983173076923,0.0003957102284628964,143.5546875,-127.9073,643.9687,155.67944,453.18036,-44.011486,47.14965,26.760715,34.443405,-24.530436,52.250294,10.4063225,23.08512,-24.402794,40.92661,6.856358,29.30021,-20.246078,56.740326,10.28255,39.85592,-16.481108,28.63614,5.700387,37.922703,-6.3723717,56.155613,5.162057,42.44243,-7.3002696,34.286125,-2.8504279,30.92565,-10.217282,47.34465,-0.90633273,44.956787,-2.9419105,51.64975,-1.6129899,73.35293,classical
0.20845258,0.05153607,0.12856117,0.00066113507,3045.0433819110576,1042256.3359871772,1596.9189001573423,121578.09472369464,1626.0553267688795,236741.53005063705,0.09637545072115385,0.0009996754036852595,135.99917763157896,-144.5177,1072.808,143.67358,1251.3206,-40.246307,108.84282,30.43738,75.108696,-16.799437,62.91144,10.707368,70.470116,-18.974987,40.717922,8.125379,55.213108,-19.018393,57.342464,3.5034025,39.575714,-14.930985,47.227608,7.835225,143.79129,0.5080921,68.502625,6.163918,36.99283,-5.930966,54.042156,-2.096211,21.539581,-8.035944,39.58789,0.48842505,34.24689,4.430533,76.15729,-3.2778513,66.05503,classical
0.20737785,0.017767152,0.14109646,0.0010002118,3375.743689903846,461876.11386550247,1723.892900564479,52806.04893407029,1773.7281013039371,105119.45892682536,0.10110802283653846,0.0007298989973124668,143.5546875,-115.97632,715.64197,129.93915,620.89056,-45.30562,153.76923,32.1176,67.47485,-24.123373,53.710884,11.124529,57.659,-21.9477,48.398415,9.614884,62.100903,-22.056421,31.785393,2.0490763,43.77903,-19.60321,83.36677,8.862949,73.94516,-2.7917519,76.68437,4.720916,99.58502,-9.047294,51.903,0.24453327,36.039722,-9.965281,37.094975,-5.561467,35.331028,-1.318511,93.29788,-8.15501,35.68341,classical
0.21111053,0.023888892,0.17867237,0.0030010003,2758.320500300481,192373.38735595258,1557.628560936046,29093.916940470277,1484.678284472109,28963.84350395193,0.08932542067307692,0.0002162630882488905,161.4990234375,-107.93663,1360.9441,147.94426,114.02565,-39.037674,102.3567,33.466873,53.353016,-16.64001,44.660023,8.235779,71.275116,-23.1785,45.970184,5.856924,50.856544,-17.721397,35.58184,3.4804344,34.273544,-16.225853,23.916592,8.566772,24.64834,-2.5530822,69.6968,3.3212552,65.2796,-10.594811,35.067123,-1.1814625,27.160307,-8.44489,60.26168,-0.35600844,67.33885,3.7633502,38.232098,-3.7184298,58.771957,classical
0.30271208,0.06579692,0.17607601,0.0027565043,2852.07275390625,249134.37151771324,1596.989964125613,37672.94133780926,1463.7345024014178,50017.93074219184,0.08670372596153846,0.000259347836646808,161.4990234375,-103.32003,1044.735,158.71452,176.09985,-36.11332,38.079662,32.51988,49.474693,-14.972668,79.79321,10.103268,36.077553,-15.4557705,25.650795,8.727997,29.751646,-16.306599,32.452034,5.1563015,20.282328,-20.128685,60.164413,0.4369765,22.954548,-3.647108,53.607536,0.46073067,56.818996,-3.6095624,30.80766,1.8871119,47.035275,-5.5386333,35.71599,0.30594033,63.420277,1.5284117,72.73419,0.33990574,185.74225,classical
0.27712798,0.058481377,0.076807216,0.002470582,1674.7034630408655,257338.38659168698,1120.846282797831,44794.396865343704,951.405530189619,65511.218817131594,0.058725210336538464,0.000659740112236971,48.75442216981132,-253.97969,6482.128,183.06873,358.64005,-19.155212,706.91394,20.989727,133.46101,4.8054967,144.33455,3.5903883,83.37598,-4.8726296,95.60243,-3.028062,70.14617,-2.7409298,64.8976,3.7978125,38.616467,-5.5923924,61.36359,-1.3383341,58.90348,0.28521606,39.69551,-0.70634013,31.554672,1.2153398,24.360546,1.9009961,33.716396,-2.1923692,15.69976,0.40958288,29.599567,4.28542,30.335163,-3.3000412,64.82138,classical
0.30829692,0.06700001,0.09972886,0.00040692746,1810.3626427283655,39790.97663541518,1118.2633265871882,10499.41454674023,1075.5391376886826,9105.75928584484,0.0689227764423077,0.0002214632090732191,151.99908088235293,-192.76077,373.51727,190.48332,159.43282,-49.693653,64.56752,27.679848,60.027885,-17.717525,65.824776,3.580701,81.81143,-15.717456,45.93767,-9.461924,40.035538,-18.022476,34.518818,-0.32476935,40.583393,-6.6126056,45.771454,1.2051338,36.32863,-6.4338474,23.126623,-5.6488123,57.917263,-4.5952444,54.825798,0.76314,37.20158,-2.060281,29.72628,-9.030343,46.03176,-2.3191857,60.15326,-3.7496226,60.692036,classical
0.29261482,0.06793252,0.14153583,0.0008127474,1828.1689453125,27889.21200678899,1131.7486636768342,7317.143285805449,1101.0867505608692,5712.153944023253,0.07743013822115384,0.00015983898964153946,69.83741554054055,-149.40572,259.39197,192.62115,91.38994,-49.023735,38.125317,26.483906,50.394524,-14.533559,38.899036,9.073089,36.805573,-11.706278,38.457962,-1.5472482,33.873165,-19.354763,23.8269,2.8864295,41.457886,-7.1547055,46.2936,-0.38298756,33.406567,-8.368251,80.12756,-4.4281917,66.868225,-2.3246152,19.547382,1.8083929,22.671864,-1.6221472,37.625782,-8.005622,41.3422,-5.806339,40.322853,-3.196684,30.86036,classical
0.20992762,0.042051595,0.15682846,0.005957033,1939.9759615384614,199030.1898331332,1210.7445865080442,55512.472778751755,1046.3554310212853,36560.84910680025,0.054443359375,0.00022883140123807467,151.99908088235293,-171.46335,1805.4736,165.30377,439.63565,-21.851896,93.58938,19.641201,251.69667,4.2632585,138.77461,1.1163154,65.75237,-2.8547113,55.890396,-4.9944544,43.540356,-8.732498,46.958282,-0.15957114,29.125654,-7.109985,42.00199,-2.3581996,34.707527,-1.60251,15.985722,-5.485718,31.037327,-3.8567338,24.865995,-1.931278,39.13392,-0.76783,25.40699,1.4921091,54.260643,4.5202646,47.38327,0.783929,26.145369,classical
0.2578852,0.045464694,0.21033053,0.0025673902,2110.668006310096,623543.5363091308,1225.2593716348713,144638.54023099708,1134.6356244544722,169245.3095176324,0.08145658052884615,0.0009836800846122424,151.99908088235293,-136.71854,1004.5106,186.59453,1773.3398,-29.241772,118.31627,27.710506,135.87035,-4.4380856,106.18612,10.137556,35.156086,-9.453166,74.994,-1.4408941,58.062206,-11.537433,45.768417,7.6653104,107.10579,-3.6729958,29.65397,1.2555258,22.347023,-7.8809,82.556915,-2.484669,51.843624,-1.2528147,15.5249605,0.96938217,61.513252,-6.2984166,26.667784,-5.2073064,21.072866,3.875575,60.953865,2.6675096,93.92279,classical
0.281293,0.061516687,0.18841738,0.0033950426,2571.727013221154,247427.5052433183,1462.4683683731334,18110.6669612377,1421.7922681559508,83578.58857464282,0.08451397235576923,0.0006293921639933389,80.74951171875,-104.22793,1347.5516,149.16367,734.365,-46.56619,162.19919,28.55382,41.854176,-14.246681,21.642237,8.860072,40.691105,-21.139238,31.434841,-3.7042987,62.166054,-23.766516,43.95975,6.0506496,31.655401,-8.751834,80.27296,8.608853,67.78323,-5.930201,27.209639,-4.2397327,88.07087,-10.677637,49.502705,-2.2271292,64.69912,-2.193656,97.51205,-5.4769435,35.63764,-6.9282613,27.60531,-2.0369,66.24525,classical
0.24102677,0.073145375,0.16297525,0.00297326,3071.1316856971152,311344.3982515109,1633.9225035869458,28475.494155839373,1659.4520020072155,92997.49091985999,0.09715294471153846,0.0008823685956424509,184.5703125,-123.719444,957.6873,131.0678,609.1097,-43.601074,271.77957,33.69598,103.63019,-19.6971,51.396652,4.639772,33.78222,-28.12628,33.36528,4.457851,117.87297,-14.332534,84.99975,14.753947,100.05557,-12.412128,74.2541,-2.5461411,109.57203,-19.442295,134.76534,-7.438176,99.82616,-4.552864,124.57347,9.139936,127.129715,-0.09767151,127.601295,5.4858747,63.967194,6.471375,84.83771,-0.7957139,149.46153,classical
0.25661567,0.057533044,0.17626856,0.0017394071,3390.734112079327,343042.4232408493,1726.6200752694608,29737.133076455113,1827.8489549940828,85355.39830899074,0.10435321514423077,0.0006682147782229814,151.99908088235293,-100.13235,746.309,121.82038,491.58606,-49.55895,85.49647,24.217402,38.679146,-27.504902,29.853651,7.058426,75.327644,-23.593243,127.71455,9.129673,92.608444,-21.589626,34.59801,0.2734234,187.9722,-25.162947,117.868195,5.6405907,95.095566,1.6397986,265.50684,11.033742,122.29176,-1.4743204,68.459,8.479594,93.48182,0.24534392,66.9767,1.5312365,45.6393,2.044216,52.713608,0.56504434,59.075886,classical
0.25512826,0.059152305,0.0941255,0.0006527392,2931.9112454927886,147034.40426894903,1678.5864934218698,20308.452065145997,1600.6356391346376,18263.943993733224,0.10661057692307692,0.0002715204453327246,95.703125,-155.98834,359.72482,133.73618,81.673904,-36.051456,96.27298,36.34838,114.21914,-11.112442,25.30628,29.3016,29.225124,-18.482145,32.686172,8.777325,36.587456,-11.8522,44.688107,25.141685,64.65639,-1.9072028,63.94931,12.971376,29.65438,-20.923067,87.335,-10.477639,82.026665,-1.560383,74.445946,13.269132,55.00391,-1.579672,105.55876,4.595662,68.82743,-0.93237036,109.45799,4.153584,195.10312,classical
0.23129733,0.07527037,0.09101906,0.0005120253,2631.357421875,158342.04266254717,1493.3324444130774,31745.12262015733,1555.798455149876,29042.893582505592,0.10815805288461539,0.00040167018506653916,184.5703125,-178.24284,400.61563,138.93338,172.57372,-49.119583,286.28787,21.412457,74.286125,-20.250782,84.50194,21.503744,172.00444,-15.669485,65.16036,6.261612,56.80799,-16.560581,102.198944,12.388422,181.63406,-4.0264425,127.0198,13.623937,124.727295,-3.0057926,144.59862,1.866248,223.77573,1.4946984,323.57315,5.789635,52.231808,-1.3825558,70.84501,7.2170663,67.27671,2.7022524,119.50218,-1.7546461,150.23181,classical
0.22539866,0.06390945,0.12103288,0.0019244857,2538.681828425481,195880.58274247235,1497.4797306809812,12363.800545986154,1467.6938340488296,46547.87692090459,0.095068359375,0.0004363010479853704,95.703125,-159.06721,1112.4083,139.0208,202.87624,-36.699497,233.0491,18.470387,85.03307,-19.716248,81.96508,20.818298,45.16697,-4.472499,54.644386,11.089881,57.341927,-15.456669,118.26912,-2.7992342,164.93698,-11.469597,149.03487,4.752877,45.464355,1.3607994,58.546032,7.9953747,263.9974,11.729793,114.539276,4.5109596,81.79357,-4.620636,101.912674,-4.425995,60.5228,-2.751482,60.38297,2.9877615,210.0649,classical
